NUTS_CODE;YEAR;MONTH;HDD
DE235;2018;12;494.68
DE235;2019;1;587.15
DE235;2019;2;458.48
DE235;2019;3;359.07
DE235;2019;4;243.83
DE235;2019;5;219.87
DE235;2019;6;0
DE235;2019;7;8.88
DE235;2019;8;4.2
DE235;2019;9;104.14
DE235;2019;10;232.27
DE235;2019;11;397.98
DE235;2019;12;488.96
DE235;2020;1;534.15
DE235;2020;2;397.81
DE235;2020;3;414.54
DE235;2020;4;257.82
DE235;2020;5;191.68
DE235;2020;6;45.79
DE235;2020;7;22.1
DE235;2020;8;11.99
DE235;2020;9;93.82
DE235;2020;10;260.23
DE235;2020;11;417.03
DE235;2020;12;522.03
DE24;2014;1;506.05
DE24;2014;2;409.72
DE24;2014;3;345.27
DE24;2014;4;215.54
DE24;2014;5;179.65
DE24;2014;6;71.26
DE24;2014;7;20.21
DE24;2014;8;65.43
DE24;2014;9;82.78
DE24;2014;10;197.04
DE24;2014;11;368.2
DE24;2014;12;499.93
DE24;2015;1;517.31
DE24;2015;2;514.26
DE24;2015;3;407.94
DE24;2015;4;298.8
DE24;2015;5;168.2
DE24;2015;6;64.98
DE24;2015;7;16.73
DE24;2015;8;12.46
DE24;2015;9;150.11
DE24;2015;10;309.54
DE24;2015;11;336.85
DE24;2015;12;394.68
DE24;2016;1;551.88
DE24;2016;2;444.09
DE24;2016;3;443.24
DE24;2016;4;308.24
DE24;2016;5;127.27
DE24;2016;6;31.82
DE24;2016;7;20.11
DE24;2016;8;22.08
DE24;2016;9;55.43
DE24;2016;10;299.73
DE24;2016;11;445.42
DE24;2016;12;545.53
DE24;2017;1;690.89
DE24;2017;2;431.94
DE24;2017;3;347.99
DE24;2017;4;322.09
DE24;2017;5;134.98
DE24;2017;6;25.57
DE24;2017;7;28.34
DE24;2017;8;22.22
DE24;2017;9;173.91
DE24;2017;10;227.62
DE24;2017;11;411.91
DE24;2017;12;513.68
DE24;2018;1;458.29
DE24;2018;2;584.81
DE24;2018;3;492.89
DE24;2018;4;148.8
DE24;2018;5;55.22
DE24;2018;6;29.88
DE24;2018;7;7.05
DE24;2018;8;17.81
DE24;2018;9;79.43
DE24;2018;10;226.68
DE24;2018;11;397.07
DE24;2018;12;476.93
DE24;2019;1;575.34
DE24;2019;2;430.31
DE24;2019;3;364.76
DE24;2019;4;247.49
DE24;2019;5;228.42
DE24;2019;6;2.24
DE24;2019;7;15.08
DE24;2019;8;6.02
DE24;2019;9;109.99
DE24;2019;10;230.23
DE24;2019;11;393.54
DE24;2019;12;478.52
DE24;2020;1;507.08
DE24;2020;2;395.71
DE24;2020;3;408.49
DE24;2020;4;248.12
DE24;2020;5;198.83
DE24;2020;6;47.11
DE24;2020;7;21.85
DE24;2020;8;11.14
DE24;2020;9;91.34
DE24;2020;10;257.75
DE24;2020;11;397.93
DE24;2020;12;505.71
DE241;2014;1;481.3
DE241;2014;2;391.35
DE241;2014;3;338.05
DE241;2014;4;198.75
DE241;2014;5;163.75
DE241;2014;6;52.2
DE241;2014;7;13.45
DE241;2014;8;51.65
DE241;2014;9;69.25
DE241;2014;10;178.9
DE241;2014;11;360.8
DE241;2014;12;472.2
DE241;2015;1;489
DE241;2015;2;494.05
DE241;2015;3;394.5
DE241;2015;4;290.95
DE241;2015;5;146.75
DE241;2015;6;35.4
DE241;2015;7;13.05
DE241;2015;8;7.45
DE241;2015;9;144.9
DE241;2015;10;294.05
DE241;2015;11;332
DE241;2015;12;384.85
DE241;2016;1;522.45
DE241;2016;2;413.2
DE241;2016;3;419.2
DE241;2016;4;292.3
DE241;2016;5;117.2
DE241;2016;6;23.1
DE241;2016;7;15.1
DE241;2016;8;19.4
DE241;2016;9;47.05
DE241;2016;10;292.35
DE241;2016;11;433.1
DE241;2016;12;534.05
DE241;2017;1;681.65
DE241;2017;2;409.7
DE241;2017;3;334
DE241;2017;4;311.25
DE241;2017;5;121.9
DE241;2017;6;22
DE241;2017;7;18.8
DE241;2017;8;15.65
DE241;2017;9;157.05
DE241;2017;10;207.8
DE241;2017;11;393.6
DE241;2017;12;484.2
DE241;2018;1;431.55
DE241;2018;2;568.65
DE241;2018;3;460.3
DE241;2018;4;142.8
DE241;2018;5;41.4
DE241;2018;6;18.55
DE241;2018;7;0
DE241;2018;8;15.15
DE241;2018;9;73.8
DE241;2018;10;233.75
DE241;2018;11;381.8
DE241;2018;12;445.25
DE241;2019;1;538.35
DE241;2019;2;429.1
DE241;2019;3;342.1
DE241;2019;4;212.55
DE241;2019;5;211.85
DE241;2019;6;0
DE241;2019;7;13.45
DE241;2019;8;4.2
DE241;2019;9;98.7
DE241;2019;10;216.95
DE241;2019;11;376.05
DE241;2019;12;468.5
DE241;2020;1;498.95
DE241;2020;2;369.7
DE241;2020;3;383.4
DE241;2020;4;239.85
DE241;2020;5;171.35
DE241;2020;6;36.75
DE241;2020;7;16.35
DE241;2020;8;3.35
DE241;2020;9;78.55
DE241;2020;10;233.1
DE241;2020;11;383
DE241;2020;12;484.95
DE242;2014;1;505.8
DE242;2014;2;413.65
DE242;2014;3;340.5
DE242;2014;4;213
DE242;2014;5;170.55
DE242;2014;6;58.75
DE242;2014;7;18.2
DE242;2014;8;55.9
DE242;2014;9;80.95
DE242;2014;10;195.7
DE242;2014;11;368.95
DE242;2014;12;492
DE242;2015;1;513.95
DE242;2015;2;513.9
DE242;2015;3;397.15
DE242;2015;4;293.1
DE242;2015;5;161.05
DE242;2015;6;57.7
DE242;2015;7;12
DE242;2015;8;6.3
DE242;2015;9;139.75
DE242;2015;10;306.3
DE242;2015;11;338.6
DE242;2015;12;407.75
DE242;2016;1;557.4
DE242;2016;2;433.8
DE242;2016;3;436.4
DE242;2016;4;298.4
DE242;2016;5;117.65
DE242;2016;6;22.35
DE242;2016;7;17.25
DE242;2016;8;20.75
DE242;2016;9;61.95
DE242;2016;10;302.8
DE242;2016;11;447.2
DE242;2016;12;559.55
DE242;2017;1;706.45
DE242;2017;2;429.3
DE242;2017;3;354.55
DE242;2017;4;321.1
DE242;2017;5;137.95
DE242;2017;6;20.95
DE242;2017;7;28.15
DE242;2017;8;23.3
DE242;2017;9;181.6
DE242;2017;10;232.9
DE244;2015;5;188.41
DE244;2015;6;87.76
DE244;2015;7;27.9
DE244;2015;8;19.4
DE244;2015;9;162.03
DE244;2015;10;328.87
DE244;2015;11;341.72
DE244;2015;12;393.26
DE244;2016;1;565.27
DE244;2016;2;472.77
DE244;2016;3;469.47
DE244;2016;4;326.37
DE244;2016;5;148.22
DE244;2016;6;41.56
DE244;2016;7;27.16
DE244;2016;8;30.45
DE244;2016;9;71.36
DE244;2016;10;309.93
DE244;2016;11;462.42
DE244;2016;12;545.47
DE244;2017;1;694.12
DE244;2017;2;455.17
DE244;2017;3;360.92
DE244;2017;4;336.07
DE244;2017;5;148.37
DE244;2017;6;33.55
DE244;2017;7;35.65
DE244;2017;8;30.9
DE244;2017;9;190.81
DE244;2017;10;241.37
DE244;2017;11;424.27
DE244;2017;12;534.81
DE244;2018;1;476.27
DE244;2018;2;612.27
DE244;2018;3;518.68
DE244;2018;4;157.96
DE244;2018;5;83.42
DE244;2018;6;41.7
DE244;2018;7;15.5
DE244;2018;8;20.05
DE244;2018;9;88.11
DE244;2018;10;239.07
DE244;2018;11;412.62
DE244;2018;12;497.12
DE244;2019;1;606.37
DE244;2019;2;434.57
DE244;2019;3;382.03
DE244;2019;4;272.33
DE244;2019;5;248.22
DE244;2019;6;3.26
DE244;2019;7;17.57
DE244;2019;8;7.3
DE244;2019;9;125.87
DE244;2019;10;238.62
DE244;2019;11;409.02
DE244;2019;12;482.62
DE244;2020;1;505.17
DE244;2020;2;415.07
DE244;2020;3;434.36
DE244;2020;4;265.43
DE244;2020;5;228.79
DE244;2020;6;61.9
DE244;2020;7;35.85
DE244;2020;8;14.85
DE244;2020;9;107.1
DE244;2020;10;276.21
DE244;2020;11;406.11
DE244;2020;12;519.16
DE245;2014;1;481
DE245;2014;2;390.79
DE245;2014;3;333.77
DE245;2014;4;197.87
DE245;2014;5;162.05
DE245;2014;6;50.1
DE245;2014;7;13.87
DE245;2014;8;52.39
DE245;2014;9;69.17
DE245;2014;10;176.96
DE245;2014;11;359.02
DE245;2014;12;475.15
DE245;2015;1;492.55
DE245;2015;2;495.68
DE245;2015;3;391.69
DE245;2015;4;285.5
DE245;2015;5;144.28
DE245;2015;6;40.58
DE245;2015;7;11.96
DE245;2015;8;8.1
DE245;2015;9;137.62
DE245;2015;10;291.86
DE245;2015;11;327.38
DE245;2015;12;383.51
DE245;2016;1;523.23
DE245;2016;2;417.55
DE245;2016;3;421.33
DE245;2016;4;291.71
DE245;2016;5;114.17
DE245;2016;6;20.52
DE245;2016;7;12.7
DE245;2016;8;18.99
DE245;2016;9;45.66
DE245;2016;10;290.02
DE245;2016;11;430.31
DE245;2016;12;532.81
DE245;2017;1;677.59
DE245;2017;2;408.77
DE245;2017;3;331.2
DE245;2017;4;307.42
DE245;2017;5;118.96
DE245;2017;6;19.35
DE245;2017;7;18.07
DE245;2017;8;15.81
DE245;2017;9;154.84
DE245;2017;10;209.34
DE245;2017;11;394.76
DE245;2017;12;489.35
DE245;2018;1;432.99
DE245;2018;2;567.26
DE245;2018;3;463.48
DE245;2018;4;137.05
DE245;2018;5;42.26
DE245;2018;6;19.72
DE245;2018;7;1.15
DE245;2018;8;14.66
DE245;2018;9;71.86
DE245;2018;10;221.81
DE245;2018;11;381.45
DE245;2018;12;448.32
DE245;2019;1;544.06
DE245;2019;2;421.55
DE245;2019;3;343.99
DE245;2019;4;219.73
DE245;2019;5;208.72
DE245;2019;6;.06
DE245;2019;7;11.78
DE245;2019;8;3.83
DE245;2019;9;95.4
DE245;2019;10;214.82
DE245;2019;11;376.91
DE245;2019;12;465.67
DE245;2020;1;494.07
DE245;2020;2;372.41
DE245;2020;3;384.11
DE245;2020;4;232.69
DE245;2020;5;171.21
DE245;2020;6;36.18
DE245;2020;7;15.1
DE245;2020;8;5.56
DE245;2020;9;75.81
DE245;2020;10;235.04
DE245;2020;11;383.62
DE245;2020;12;488.56
DE246;2014;1;510.1
DE246;2014;2;415.4
DE246;2014;3;344.99
DE246;2014;4;219.44
DE246;2014;5;178.23
DE246;2014;6;67.11
DE246;2014;7;19.26
DE246;2014;8;63.72
DE246;2014;9;83.56
DE246;2014;10;199.65
DE246;2014;11;371.26
DE246;2014;12;501
DE246;2015;1;520.68
DE246;2015;2;518.48
DE246;2015;3;405.38
DE246;2015;4;297.72
DE246;2015;5;168.3
DE246;2015;6;65.72
DE246;2015;7;14.54
DE246;2015;8;9.75
DE246;2015;9;146.37
DE246;2015;10;312.12
DE246;2015;11;339.48
DE246;2015;12;405.35
DE246;2016;1;556.91
DE246;2016;2;443.58
DE246;2016;3;444.94
DE246;2016;4;305.52
DE246;2016;5;124.55
DE246;2016;6;28.3
DE246;2016;7;18.3
DE246;2016;8;21.54
DE246;2016;9;62
DE246;2016;10;305.79
DE246;2016;11;450.51
DE246;2016;12;556.08
DE246;2017;1;704.76
DE246;2017;2;435.84
DE246;2017;3;355.99
DE246;2017;4;324.5
DE246;2017;5;140.42
DE246;2017;6;22.7
DE246;2017;7;29.44
DE246;2017;8;23.05
DE246;2017;9;183.01
DE246;2017;10;233.74
DE246;2017;11;417.01
DE246;2017;12;522.69
DE246;2018;1;466.83
DE246;2018;2;587.39
DE246;2018;3;498.33
DE246;2018;4;152.46
DE246;2018;5;49.2
DE246;2018;6;32.36
DE246;2018;7;9.45
DE246;2018;8;18.3
DE246;2018;9;83.53
DE246;2018;10;236.27
DE246;2018;11;407.8
DE246;2018;12;486.11
DE246;2019;1;582.42
DE246;2019;2;440.49
DE246;2019;3;370.69
DE246;2019;4;253.48
DE246;2019;5;229.78
DE246;2019;6;.1
DE246;2019;7;13.74
DE246;2019;8;8
DE246;2019;9;113.83
DE247;2014;1;494.29
DE247;2014;2;396.23
DE247;2014;3;340.25
DE247;2014;4;207.43
DE247;2014;5;177.13
DE247;2014;6;68.9
DE247;2014;7;20.49
DE247;2014;8;59.14
DE247;2014;9;75.8
DE247;2014;10;193.39
DE247;2014;11;363.74
DE247;2014;12;488.55
DE247;2015;1;507.97
DE247;2015;2;508.98
DE247;2015;3;402.67
DE247;2015;4;294.02
DE247;2015;5;167.19
DE247;2015;6;58.29
DE247;2015;7;13.01
DE247;2015;8;12.82
DE247;2015;9;146.7
DE247;2015;10;301.22
DE247;2015;11;334.63
DE247;2015;12;388.71
DE247;2016;1;552.08
DE247;2016;2;435.46
DE247;2016;3;431.57
DE247;2016;4;306.35
DE247;2016;5;115.47
DE247;2016;6;35.18
DE247;2016;7;18.68
DE247;2016;8;19.8
DE247;2016;9;42.61
DE247;2016;10;286.33
DE247;2016;11;435.79
DE247;2016;12;543.33
DE247;2017;1;681.01
DE247;2017;2;423.85
DE247;2017;3;338.56
DE247;2017;4;317.05
DE247;2017;5;126.7
DE247;2017;6;27.07
DE247;2017;7;28.21
DE247;2017;8;19.71
DE247;2017;9;162.13
DE247;2017;10;223.57
DE247;2017;11;406.07
DE247;2017;12;500.79
DE247;2018;1;448.19
DE247;2018;2;570.04
DE247;2018;3;481.41
DE247;2018;4;145.41
DE247;2018;5;47.5
DE247;2018;6;24.92
DE247;2018;7;1.44
DE247;2018;8;18.42
DE247;2018;9;74.12
DE247;2018;10;209.29
DE247;2018;11;380.27
DE247;2018;12;468.25
DE247;2019;1;561.6
DE247;2019;2;422.58
DE247;2019;3;353.93
DE247;2019;4;234
DE247;2019;5;223.58
DE247;2019;6;3.99
DE247;2019;7;14.31
DE247;2019;8;4.33
DE247;2019;9;101.97
DE247;2019;10;223.75
DE247;2019;11;385.89
DE247;2019;12;470.03
DE247;2020;1;502.22
DE247;2020;2;389.49
DE247;2020;3;398.01
DE247;2020;4;247.01
DE247;2020;5;194.34
DE247;2020;6;44.04
DE247;2020;7;20.91
DE247;2020;8;7.37
DE247;2020;9;89.62
DE247;2020;10;247.4
DE247;2020;11;392.61
DE247;2020;12;495.68
DE24A;2014;1;502.77
DE24A;2014;2;401.95
DE24A;2014;3;343.98
DE24A;2014;4;213.33
DE24A;2014;5;180.92
DE24A;2014;6;76.3
DE24A;2014;7;22.69
DE24A;2014;8;63.31
DE24A;2014;9;80.03
DE24A;2014;10;199.24
DE24A;2014;11;365.51
DE24A;2014;12;498.67
DE24A;2015;1;516.2
DE24A;2015;2;513.6
DE24A;2015;3;408.51
DE24A;2015;4;299.21
DE24A;2015;5;173.95
DE24A;2015;6;67.41
DE24A;2015;7;16.01
DE24A;2015;8;13.07
DE24A;2015;9;151.83
DE248;2015;7;13.44
DE248;2015;8;8.86
DE248;2015;9;135.73
DE248;2015;10;300.85
DE248;2015;11;332.5
DE248;2015;12;398.72
DE248;2016;1;539.68
DE248;2016;2;427.71
DE248;2016;3;432.09
DE248;2016;4;292.07
DE248;2016;5;114.48
DE248;2016;6;19.96
DE248;2016;7;12.36
DE248;2016;8;19.7
DE248;2016;9;54.65
DE248;2016;10;298.22
DE248;2016;11;436.12
DE248;2016;12;542.65
DE248;2017;1;689.19
DE248;2017;2;413.77
DE248;2017;3;340.83
DE248;2017;4;310.8
DE248;2017;5;122.98
DE248;2017;6;15.84
DE248;2017;7;21.3
DE248;2017;8;18.31
DE248;2017;9;169.07
DE248;2017;10;220.02
DE248;2017;11;404.18
DE248;2017;12;507.36
DE248;2018;1;448.96
DE248;2018;2;570.91
DE248;2018;3;475.62
DE248;2018;4;137.52
DE248;2018;5;39.3
DE248;2018;6;25.8
DE248;2018;7;3.55
DE248;2018;8;16.16
DE248;2018;9;75.4
DE248;2018;10;220.52
DE248;2018;11;392.83
DE248;2018;12;465.51
DE248;2019;1;563.11
DE248;2019;2;430.27
DE248;2019;3;355.44
DE248;2019;4;236.08
DE248;2019;5;214.66
DE248;2019;6;0
DE248;2019;7;9.61
DE248;2019;8;7.31
DE248;2019;9;99.57
DE248;2019;10;224.37
DE248;2019;11;384.78
DE248;2019;12;475.58
DE248;2020;1;506.79
DE248;2020;2;385.76
DE248;2020;3;393.59
DE248;2020;4;227.33
DE248;2020;5;171.85
DE248;2020;6;42.46
DE248;2020;7;14.83
DE248;2020;8;9.7
DE248;2020;9;76.95
DE248;2020;10;252.39
DE248;2020;11;392.54
DE248;2020;12;504.69
CH06;2014;1;522.02
CH06;2014;2;448.44
CH06;2014;3;406.04
CH06;2014;4;279.73
CH06;2014;5;228.47
CH06;2014;6;79.56
CH06;2014;7;69.13
CH06;2014;8;93.21
CH06;2014;9;122.75
CH06;2014;10;210.87
CH06;2014;11;362.05
CH06;2014;12;515.54
CH06;2015;1;557.34
CH06;2015;2;561.51
CH06;2015;3;430.53
CH06;2015;4;317.24
CH06;2015;5;184.51
CH06;2015;6;68.22
CH06;2015;7;24.19
CH06;2015;8;40.57
CH06;2015;9;194.56
CH06;2015;10;310.56
CH06;2015;11;364.76
CH06;2015;12;463.89
CH06;2016;1;534.47
CH06;2016;2;455.76
CH06;2016;3;483.52
CH06;2016;4;321.51
CH06;2016;5;225.37
CH06;2016;6;94.01
CH06;2016;7;47.72
CH06;2016;8;50.97
CH06;2016;9;95.53
CH06;2016;10;328.46
CH06;2016;11;426.64
CH06;2016;12;541.11
CH06;2017;1;688.02
CH06;2017;2;438.05
CH06;2017;3;357.76
CH06;2017;4;338.29
CH06;2017;5;173.93
CH06;2017;6;48.56
CH06;2017;7;43.48
CH06;2017;8;45.85
CH06;2017;9;192.11
CH06;2017;10;250.69
CH06;2017;11;454.21
CH06;2017;12;584.79
CH06;2018;1;471.53
CH06;2018;2;593.26
CH06;2018;3;495.42
CH06;2018;4;224.68
CH06;2018;5;146.74
CH06;2018;6;62.21
CH06;2018;7;26.7
CH06;2018;8;38.64
CH06;2018;9;98.18
CH06;2018;10;251.93
CH06;2018;11;397.67
CH06;2018;12;506.76
CH06;2019;1;626.15
CH06;2019;2;454.97
CH06;2019;3;413.7
CH06;2019;4;328.39
CH06;2019;5;283.34
CH06;2019;6;55.59
CH06;2019;7;29.3
CH06;2019;8;38.68
CH06;2019;9;125.86
CH06;2019;10;222.35
CH06;2019;11;427.74
CH06;2019;12;484.98
CH06;2020;1;526.06
CH06;2020;2;407.6
CH06;2020;3;441.52
CH06;2020;4;241.3
CH06;2020;5;189.16
CH06;2020;6;102.15
CH06;2020;7;38.41
CH06;2020;8;48.54
CH06;2020;9;112.86
CH06;2020;10;310.63
CH06;2020;11;385.05
CH06;2020;12;545.65
DE135;2014;1;470.3
DE135;2014;2;397.56
DE135;2014;3;329.58
DE135;2014;4;249.27
DE135;2014;5;187.62
DE135;2014;6;51.02
DE135;2014;7;25.6
DE135;2014;8;73.43
DE135;2014;9;86.98
DE135;2014;10;170.3
DE135;2014;11;337.07
DE135;2014;12;499.83
DE135;2015;1;528.46
DE135;2015;2;526.89
DE135;2015;3;388.82
DE135;2015;4;265.11
DE135;2015;5;157.45
DE135;2015;6;58.54
DE135;2015;7;16.17
DE135;2015;8;19.88
DE135;2015;9;166.76
DE135;2015;10;295.32
DE135;2015;11;318.71
DE135;2015;12;374.2
DE135;2016;1;504.65
DE135;2016;2;443.49
DE135;2016;3;452.53
DE135;2016;4;309.69
DE135;2016;5;169.38
DE135;2016;6;71
DE135;2016;7;24.74
DE135;2016;8;27.03
DE135;2016;9;56.18
DE135;2016;10;303.45
DE135;2016;11;419.23
DE135;2016;12;497.6
DE135;2017;1;666.3
DE135;2017;2;408.1
DE135;2017;3;330.47
DE135;2017;4;318.6
DE135;2017;5;134.97
DE135;2017;6;22.96
DE135;2017;7;23.23
DE135;2017;8;27.14
DE135;2017;9;163.96
DE135;2017;10;218.38
DE135;2017;11;422.05
DE135;2017;12;538.9
DE135;2018;1;446.14
DE135;2018;2;584.55
DE135;2018;3;466.2
DE135;2018;4;156.93
DE135;2018;5;91.69
DE135;2018;6;29.92
DE135;2018;7;3.49
DE135;2018;8;18.73
DE135;2018;9;68.24
DE135;2018;10;210.16
DE135;2018;11;380.9
DE135;2018;12;479.98
DE135;2019;1;602.5
DE135;2019;2;389.28
DE135;2019;3;372.8
DE135;2019;4;278.54
DE135;2019;5;251.72
DE135;2019;6;27.79
DE135;2019;7;9.83
DE135;2019;8;18.03
DE135;2019;9;112.89
DE135;2019;10;209.73
DE135;2019;11;407.28
DE135;2019;12;456.27
DE135;2020;1;468.62
DE135;2020;2;382.36
DE135;2020;3;411.07
DE135;2020;4;216.95
DE135;2020;5;180.59
DE135;2020;6;66.09
DE135;2020;7;10.87
DE135;2020;8;26.42
DE135;2020;9;82.6
DE135;2020;10;279.29
DE135;2020;11;358.17
DE135;2020;12;495.78
DE21E;2019;5;249.59
DE21E;2019;6;3.68
DE21E;2019;7;10.94
DE21E;2019;8;14.17
DE21E;2019;9;116.49
DE21E;2019;10;218.74
DE21E;2019;11;406.25
DE21E;2019;12;489.14
DE21E;2020;1;499.6
DE21E;2020;2;379.2
DE21E;2020;3;419.07
DE21E;2020;4;234.35
DE21E;2020;5;199.9
DE21E;2020;6;61.95
DE21E;2020;7;16.18
DE21E;2020;8;25.21
DE21E;2020;9;86.74
DE21E;2020;10;271.25
DE21E;2020;11;383.83
DE21E;2020;12;524.67
DE21H;2017;6;10.18
DE21H;2017;7;9.19
DE21H;2017;8;9.32
DE21H;2017;9;134.75
DE21H;2017;10;186.55
DE21H;2017;11;394.32
DE21H;2017;12;500.28
DE21H;2018;1;418.3
DE21H;2018;2;558.35
DE21H;2018;3;439.85
DE21H;2018;4;104.24
DE21H;2018;5;35.02
DE21H;2018;6;21.93
DE21H;2018;7;.56
DE21H;2018;8;10.28
DE21H;2018;9;61.63
DE21H;2018;10;182.58
DE21H;2018;11;376.24
DE21H;2018;12;460.36
DE21H;2019;1;567.82
DE21H;2019;2;397.76
DE21H;2019;3;328.9
DE21H;2019;4;216.52
DE21H;2019;5;202.7
DE21H;2019;6;0
DE21H;2019;7;2.43
DE21H;2019;8;1.7
DE21H;2019;9;83.11
DE21H;2019;10;182.29
DE21H;2019;11;379.24
DE21H;2019;12;446.94
DE21H;2020;1;469.8
DE21H;2020;2;352.58
DE21H;2020;3;379.28
DE21H;2020;4;174.84
DE21H;2020;5;158.56
DE21H;2020;6;41.82
DE21H;2020;7;4.62
DE21H;2020;8;18.06
DE21H;2020;9;67.25
DE21H;2020;10;244.95
DE21H;2020;11;359.65
DE21H;2020;12;500.02
DE225;2014;1;531.82
DE225;2014;2;416.4
DE225;2014;3;344.2
DE225;2014;4;240.05
DE225;2014;5;186.09
DE225;2014;6;56.7
DE225;2014;7;20.84
DE225;2014;8;62.58
DE225;2014;9;96.16
DE225;2014;10;219.33
DE225;2014;11;365.11
DE225;2014;12;514.27
DE225;2015;1;544.13
DE225;2015;2;526.98
DE225;2015;3;412.66
DE225;2015;4;299.55
DE225;2015;5;162.68
DE225;2015;6;57.46
DE225;2015;7;16.16
DE225;2015;8;8.72
DE225;2015;9;142.51
DE225;2015;10;297.54
DE225;2015;11;357.49
DE225;2015;12;437.52
DE225;2016;1;581.52
DE225;2016;2;431.13
DE225;2016;3;442.72
DE225;2016;4;289.08
DE225;2016;5;144.17
DE225;2016;6;29.62
DE225;2016;7;19.28
DE225;2016;8;29.68
DE225;2016;9;69.57
DE225;2016;10;308.56
DE225;2016;11;456.94
DE225;2016;12;573.36
DE225;2017;1;729.55
DE225;2017;2;444.89
DE225;2017;3;364.78
DE225;2017;4;331.25
DE225;2017;5;122.2
DE225;2017;6;19.88
DE225;2017;7;22.78
DE225;2017;8;22.75
DE225;2017;9;176.79
DE225;2017;10;245.1
DE225;2017;11;444.57
DE225;2017;12;562.54
DE225;2018;1;492.03
DE225;2018;2;582.86
DE225;2018;3;500
DE225;2018;4;142.62
DE225;2018;5;52.15
DE225;2018;6;37.84
DE225;2018;7;10.17
DE225;2018;8;16.43
DE225;2018;9;85.43
DE225;2018;10;214.99
DE225;2018;11;404.88
DE225;2018;12;524.49
DE225;2019;1;615.98
DE225;2019;2;456.82
DE225;2019;3;375.19
DE225;2019;4;242.2
DE225;2019;5;233.04
DE225;2019;6;.63
DE225;2019;7;10.05
DE225;2019;8;7.81
DE225;2019;9;120.04
DE225;2019;10;234.79
DE225;2019;11;408.85
DE225;2019;12;498.23
DE225;2020;1;546.17
DE225;2020;2;418.95
DE225;2020;3;425.49
DE225;2020;4;240.12
DE225;2020;5;206.92
DE225;2020;6;52.76
DE225;2020;7;30.27
DE225;2020;8;17.36
DE225;2020;9;98.53
DE225;2020;10;285.83
DE225;2020;11;423.83
DE225;2020;12;529.29
DE226;2014;1;504.03
DE226;2014;2;406.83
DE226;2014;3;336.14
DE226;2014;4;210.59
DE226;2014;5;149
DE226;2014;6;30.67
DE226;2014;7;13.64
DE226;2014;8;34.96
DE226;2014;9;71.29
DE226;2014;10;184.11
DE226;2014;11;365.94
DE226;2014;12;480.97
DE226;2015;1;514.06
DE226;2015;2;528.67
DE226;2015;3;383.02
DE226;2015;4;268.31
DE226;2015;5;122.3
DE226;2015;6;37.25
DE226;2015;7;1.37
DE226;2015;8;.38
DE226;2015;9;117.39
DE226;2015;10;286.43
DE226;2015;11;330.26
DE226;2015;12;426.98
DE226;2016;1;542.08
DE226;2016;2;406.74
DE226;2016;3;414.81
DE226;2016;4;266.76
DE226;2016;5;118.98
DE226;2016;6;10.53
DE226;2016;7;11.74
DE226;2016;8;15.09
DE226;2016;9;53.58
DE226;2016;10;287.02
DE226;2016;11;429.44
DE226;2016;12;551.93
DE226;2017;1;714.7
DE226;2017;2;420.73
DE226;2017;3;330.8
DE226;2017;4;293.59
DE226;2017;5;103.29
DE226;2017;6;14.14
DE226;2017;7;7.04
DE226;2017;8;11.96
DE226;2017;9;158.23
DE226;2017;10;217.4
DE226;2017;11;411.75
DE226;2017;12;515.02
DE226;2018;1;448.28
DE226;2018;2;567.92
DE226;2018;3;464.2
DE226;2018;4;129.64
DE226;2018;5;32.33
DE226;2018;6;23.73
DE226;2018;7;4.04
DE226;2018;8;14.18
DE226;2018;9;75.82
DE226;2018;10;218.3
DE226;2018;11;401.46
DE226;2018;12;472.91
DE226;2019;1;566.73
DE226;2019;2;435.21
DE226;2019;3;345.66
DE226;2019;4;225.51
DE226;2019;5;203.14
DE226;2019;6;0
DE226;2019;7;6.79
DE226;2019;8;4.32
DE226;2019;9;92.21
DE226;2019;10;222.49
DE226;2019;11;390.2
DE226;2019;12;484.63
DE226;2020;1;521.67
DE226;2020;2;383.04
DE226;2020;3;387.48
DE226;2020;4;208.13
DE226;2020;5;157.42
DE226;2020;6;38.22
DE226;2020;7;7.93
DE226;2020;8;11.06
DE226;2020;9;59.18
DE226;2020;10;242.42
DE226;2020;11;396.61
DE226;2020;12;506.83
DE231;2014;1;512.03
DE231;2014;2;420.56
DE231;2014;3;344.35
DE231;2014;4;218.22
DE231;2014;5;162.48
DE231;2014;6;51.61
DE231;2014;7;18.01
DE231;2014;8;58.53
DE231;2014;9;79.59
DE231;2014;10;191.72
DE231;2014;11;376.48
DE231;2014;12;488.36
DE231;2015;1;512.87
DE231;2015;2;516.18
DE231;2015;3;396.03
DE231;2015;4;292.66
DE231;2015;5;155.44
DE231;2015;6;55.19
DE231;2015;7;10.77
DE231;2015;8;.03
DE231;2015;9;128.36
DE231;2015;10;302.59
DE231;2015;11;340.56
DE231;2015;12;413.94
DE231;2016;1;561.81
DE231;2016;2;431.7
DE231;2016;3;435.05
DE231;2016;4;291.8
DE231;2016;5;132.83
DE231;2016;6;16.41
DE231;2016;7;12.46
DE231;2016;8;20.15
DE231;2016;9;54.3
DE231;2016;10;299.53
DE231;2016;11;452.86
DE231;2016;12;560.9
DE231;2017;1;717.35
DE231;2017;2;423.8
DE231;2017;3;349.04
DE231;2017;4;308.45
DE231;2017;5;125.13
DE231;2017;6;13.92
